Timestamp;Company;shape;Accept
2023-08-17 00:49:43;TITN;(395, 14);Yes
2023-08-17 00:49:45;TYRA;(395, 14);Yes
2023-08-17 00:49:47;CYRX;(395, 14);Yes
2023-08-17 00:49:50;SPRY;(395, 14);Yes
2023-08-17 00:49:52;HCKT;(395, 14);Yes
2023-08-17 00:49:54;RILYN;(395, 14);No
2023-08-17 00:49:56;RILYP;(395, 14);No
2023-08-17 00:49:58;RNA;(395, 14);Yes
2023-08-17 00:50:00;STCN;(395, 14);Yes
2023-08-17 00:50:02;ATEX;(395, 14);Yes
2023-08-17 00:50:04;CVGW;(395, 14);Yes
2023-08-17 00:50:06;DWAC;(395, 14);No
2023-08-17 00:50:08;HFWA;(395, 14);Yes
2023-08-17 00:50:10;BBSI;(395, 14);Yes
2023-08-17 00:50:12;ME;(395, 14);Yes
2023-08-17 00:50:14;DCOMP;(395, 14);No
2023-08-17 00:50:16;GSBC;(395, 14);Yes
2023-08-17 00:50:18;ADTN;(395, 14);Yes
2023-08-17 00:50:20;ALPN;(395, 14);Yes
2023-08-17 00:50:22;BELFB;(395, 14);Yes
2023-08-17 00:50:24;RICK;(395, 14);Yes
2023-08-17 00:50:27;CCAP;(395, 14);Yes
2023-08-17 00:50:29;SNBR;(395, 14);Yes
2023-08-17 00:50:31;ALEC;(395, 14);Yes
2023-08-17 00:50:33;IMXI;(395, 14);Yes
2023-08-17 00:50:35;HBT;(395, 14);Yes
2023-08-17 00:50:38;CCSI;(395, 14);Yes
2023-08-17 00:50:40;BLTE;(315, 14);Yes
2023-08-17 00:50:43;HAYN;(395, 14);Yes
2023-08-17 00:50:45;TNGX;(395, 14);Yes
2023-08-17 00:50:47;RILYG;(373, 14);No
2023-08-17 00:50:49;RILYT;(395, 14);No
2023-08-17 00:50:51;NCMI;(395, 14);Yes
2023-08-17 00:50:53;IRMD;(395, 14);Yes
2023-08-17 00:50:55;DOMO;(395, 14);Yes
2023-08-17 00:50:57;PAHC;(395, 14);Yes
2023-08-17 00:50:59;CLFD;(395, 14);Yes
2023-08-17 00:51:02;FCBC;(395, 14);Yes
2023-08-17 00:51:05;GPRO;(395, 14);Yes
2023-08-17 00:51:07;BRY;(395, 14);Yes
2023-08-17 00:51:09;FORR;(395, 14);Yes
2023-08-17 00:51:11;NEWTL;(383, 14);No
2023-08-17 00:51:13;KELYA;(395, 14);Yes
2023-08-17 00:51:15;GCBC;(395, 14);Yes
2023-08-17 00:51:17;YORW;(395, 14);Yes
2023-08-17 00:51:20;HROW;(395, 14);Yes
2023-08-17 00:51:22;CCB;(395, 14);Yes
2023-08-17 00:51:24;WALD;(395, 14);Yes
2023-08-17 00:51:26;ATNI;(395, 14);Yes
2023-08-17 00:51:28;FMBH;(395, 14);Yes
2023-08-17 00:51:30;JOUT;(395, 14);Yes
2023-08-17 00:51:32;TILE;(395, 14);Yes
2023-08-17 00:51:34;EFSCP;(395, 14);No
2023-08-17 00:51:36;CRBU;(395, 14);Yes
2023-08-17 00:51:39;SCWX;(395, 14);Yes
2023-08-17 00:51:41;GLDD;(395, 14);Yes
2023-08-17 00:51:43;LAND;(395, 14);Yes
2023-08-17 00:51:45;AMAL;(395, 14);Yes
2023-08-17 00:51:47;SWBI;(395, 14);Yes
2023-08-17 00:51:49;TIPT;(395, 14);Yes
2023-08-17 00:51:51;PIII;(395, 14);Yes
2023-08-17 00:51:53;JANX;(395, 14);Yes
2023-08-17 00:51:55;SOUN;(315, 14);Yes
2023-08-17 00:51:57;MOND;(390, 14);Yes
2023-08-17 00:51:59;LIND;(395, 14);Yes
2023-08-17 00:52:01;UVSP;(395, 14);Yes
2023-08-17 00:52:03;DENN;(395, 14);Yes
2023-08-17 00:52:06;RILYZ;(373, 14);No
2023-08-17 00:52:08;HAFC;(395, 14);Yes
2023-08-17 00:52:10;TRST;(395, 14);Yes
2023-08-17 00:52:12;CFB;(395, 14);Yes
2023-08-17 00:52:14;HIBB;(395, 14);Yes
2023-08-17 00:52:16;ASLE;(395, 14);Yes
2023-08-17 00:52:18;HTBK;(395, 14);Yes
2023-08-17 00:52:20;ACRS;(395, 14);Yes
2023-08-17 00:52:22;ZEUS;(395, 14);Yes
2023-08-17 00:52:24;LQDT;(395, 14);Yes
2023-08-17 00:52:26;PETQ;(395, 14);Yes
2023-08-17 00:52:28;EOLS;(395, 14);Yes
2023-08-17 00:52:31;ATRO;(395, 14);Yes
2023-08-17 00:52:33;MBWM;(395, 14);Yes
2023-08-17 00:52:35;LYEL;(395, 14);Yes
2023-08-17 00:52:37;DXPE;(395, 14);Yes
2023-08-17 00:52:40;GOOD;(395, 14);Yes
2023-08-17 00:52:42;TARS;(395, 14);Yes
2023-08-17 00:52:44;RGP;(395, 14);Yes
2023-08-17 00:52:46;HSII;(395, 14);Yes
2023-08-17 00:52:48;BLFS;(395, 14);Yes
2023-08-17 00:52:50;KRNY;(395, 14);Yes
2023-08-17 00:52:52;SCLX;(395, 14);No
2023-08-17 00:52:54;SHYF;(395, 14);Yes
2023-08-17 00:52:57;CTLP;(395, 14);Yes
2023-08-17 00:52:59;CCBG;(395, 14);Yes
2023-08-17 00:53:01;MVIS;(395, 14);Yes
2023-08-17 00:53:03;MCBS;(395, 14);Yes
2023-08-17 00:53:05;MODV;(395, 14);Yes
2023-08-17 00:53:07;MKTW;(395, 14);Yes
2023-08-17 00:53:09;HLVX;(315, 14);Yes
2023-08-17 00:53:13;ARQT;(395, 14);Yes
2023-08-17 00:53:15;CABA;(395, 14);Yes
2023-08-17 00:53:17;CASS;(395, 14);Yes
2023-08-17 00:53:19;AMCX;(395, 14);Yes
2023-08-17 00:53:21;WULF;(395, 14);Yes
2023-08-17 00:53:23;RWAY;(395, 14);Yes
2023-08-17 00:53:25;MITK;(395, 14);Yes
2023-08-17 00:53:27;HBNC;(395, 14);Yes
2023-08-17 00:53:29;FRPH;(395, 14);Yes
2023-08-17 00:53:32;BFST;(395, 14);Yes
2023-08-17 00:53:34;PTSI;(395, 14);Yes
2023-08-17 00:53:36;SRDX;(395, 14);Yes
2023-08-17 00:53:38;TRIN;(395, 14);Yes
2023-08-17 00:53:41;CMPO;(395, 14);Yes
2023-08-17 00:53:43;QNST;(395, 14);Yes
2023-08-17 00:53:45;FLWS;(395, 14);Yes
2023-08-17 00:53:47;AMOT;(395, 14);Yes
2023-08-17 00:53:49;NFBK;(395, 14);Yes
2023-08-17 00:53:51;HA;(395, 14);Yes
2023-08-17 00:53:53;WASH;(395, 14);Yes
2023-08-17 00:53:55;CAC;(395, 14);Yes
2023-08-17 00:53:57;LEGH;(395, 14);Yes
2023-08-17 00:53:59;ATLC;(395, 14);Yes
2023-08-17 00:54:01;SVRA;(395, 14);Yes
2023-08-17 00:54:03;CDLX;(395, 14);Yes
2023-08-17 00:54:05;SMBC;(395, 14);Yes
2023-08-17 00:54:07;LASR;(395, 14);Yes
2023-08-17 00:54:10;ANAB;(395, 14);Yes
2023-08-17 00:54:12;TRDA;(395, 14);Yes
2023-08-17 00:54:14;FMNB;(395, 14);Yes
2023-08-17 00:54:16;AGEN;(395, 14);Yes
2023-08-17 00:54:18;ZYME;(395, 14);No
2023-08-17 00:54:20;LBC;(395, 14);Yes
2023-08-17 00:54:22;CDNA;(395, 14);Yes
2023-08-17 00:54:24;RBBN;(395, 14);Yes
2023-08-17 00:54:26;CSTL;(395, 14);Yes
2023-08-17 00:54:28;DHIL;(395, 14);Yes
2023-08-17 00:54:30;MSBI;(395, 14);Yes
2023-08-17 00:54:32;PGC;(395, 14);Yes
2023-08-17 00:54:35;MYPS;(395, 14);Yes
2023-08-17 00:54:38;FDUS;(395, 14);Yes
2023-08-17 00:54:40;EYPT;(395, 14);Yes
2023-08-17 00:54:42;NN;(395, 14);Yes
2023-08-17 00:54:44;UFCS;(395, 14);Yes
2023-08-17 00:54:46;MCRB;(395, 14);Yes
2023-08-17 00:54:48;CEVA;(395, 14);Yes
2023-08-17 00:54:50;KRT;(395, 14);Yes
2023-08-17 00:54:52;SWIM;(395, 14);Yes
2023-08-17 00:54:54;DGICA;(395, 14);Yes
2023-08-17 00:54:57;EZPW;(395, 14);Yes
2023-08-17 00:54:59;ARTNA;(395, 14);Yes
2023-08-17 00:55:01;VITL;(395, 14);Yes
2023-08-17 00:55:03;KVSA;(395, 14);No
2023-08-17 00:55:05;IHRT;(395, 14);Yes
2023-08-17 00:55:07;RXT;(395, 14);Yes
2023-08-17 00:55:09;FWRG;(395, 14);Yes
2023-08-17 00:55:11;AAOI;(395, 14);Yes
2023-08-17 00:55:13;MCFT;(395, 14);Yes
2023-08-17 00:55:15;BWMN;(395, 14);Yes
2023-08-17 00:55:17;SOHON;(395, 14);No
2023-08-17 00:55:19;CECO;(395, 14);Yes
2023-08-17 00:55:21;BOOM;(395, 14);Yes
2023-08-17 00:55:24;OSUR;(395, 14);Yes
2023-08-17 00:55:26;CCNEP;(395, 14);No
2023-08-17 00:55:28;HONE;(395, 14);Yes
2023-08-17 00:55:30;IGMS;(395, 14);Yes
2023-08-17 00:55:32;RCEL;(395, 14);Yes
2023-08-17 00:55:34;SFIX;(395, 14);Yes
2023-08-17 00:55:36;CATC;(395, 14);Yes
2023-08-17 00:55:38;OSPN;(395, 14);Yes
2023-08-17 00:55:40;AMNB;(395, 14);Yes
2023-08-17 00:55:42;LQDA;(395, 14);Yes
2023-08-17 00:55:44;SPFI;(395, 14);Yes
2023-08-17 00:55:47;HDSN;(395, 14);Yes
2023-08-17 00:55:49;THFF;(395, 14);Yes
2023-08-17 00:55:51;CNSL;(395, 14);Yes
2023-08-17 00:55:53;APLM;(395, 14);No
2023-08-17 00:55:55;ALDX;(395, 14);Yes
2023-08-17 00:55:57;TCMD;(395, 14);Yes
2023-08-17 00:55:59;EBIX;(395, 14);Yes
2023-08-17 00:56:01;HIFS;(395, 14);Yes
2023-08-17 00:56:03;FFIC;(395, 14);Yes
2023-08-17 00:56:05;BBCP;(395, 14);Yes
2023-08-17 00:56:08;NEWT;(395, 14);Yes
2023-08-17 00:56:10;GAIN;(395, 14);Yes
2023-08-17 00:56:12;CGEM;(395, 14);Yes
2023-08-17 00:56:14;AIRS;(395, 14);Yes
2023-08-17 00:56:16;LSEA;(395, 14);Yes
2023-08-17 00:56:18;NRIX;(395, 14);Yes
2023-08-17 00:56:20;ORIC;(395, 14);Yes
2023-08-17 00:56:22;METC;(395, 14);Yes
2023-08-17 00:56:24;ONEW;(395, 14);Yes
2023-08-17 00:56:26;EGHT;(395, 14);Yes
2023-08-17 00:56:28;VTNR;(395, 14);Yes
2023-08-17 00:56:30;EWTX;(395, 14);Yes
2023-08-17 00:56:33;CHRS;(395, 14);Yes
2023-08-17 00:56:35;GOCO;(395, 14);Yes
2023-08-17 00:56:37;OLMA;(395, 14);Yes
2023-08-17 00:56:39;NBN;(395, 14);Yes
2023-08-17 00:56:41;ITOS;(395, 14);Yes
2023-08-17 00:56:43;PLSE;(395, 14);Yes
2023-08-17 00:56:45;PGEN;(395, 14);Yes
2023-08-17 00:56:47;ICPT;(395, 14);Yes
2023-08-17 00:56:49;LIFW;(297, 14);Yes
2023-08-17 00:56:51;TDUP;(395, 14);Yes
2023-08-17 00:56:54;SLDP;(395, 14);Yes
2023-08-17 00:56:56;ABOS;(395, 14);Yes
2023-08-17 00:56:58;HTBI;(395, 14);Yes
2023-08-17 00:57:00;HUMA;(395, 14);Yes
2023-08-17 00:57:02;VYGR;(395, 14);Yes
2023-08-17 00:57:04;SMBK;(395, 14);Yes
2023-08-17 00:57:06;LXRX;(395, 14);Yes
2023-08-17 00:57:08;CCLDP;(395, 14);No
2023-08-17 00:57:10;LUNG;(395, 14);Yes
2023-08-17 00:57:12;FFWM;(395, 14);Yes
2023-08-17 00:57:14;SHCR;(395, 14);Yes
2023-08-17 00:57:16;UHG;(395, 14);No
2023-08-17 00:57:18;GLAD;(395, 14);Yes
2023-08-17 00:57:20;DJCO;(395, 14);Yes
2023-08-17 00:57:22;TSP;(395, 14);Yes
2023-08-17 00:57:24;AURA;(395, 14);Yes
2023-08-17 00:57:26;DSGN;(395, 14);Yes
2023-08-17 00:57:28;ESQ;(395, 14);Yes
2023-08-17 00:57:30;RDIB;(395, 14);Yes
2023-08-17 00:57:32;HRZN;(395, 14);Yes
2023-08-17 00:57:34;OTLK;(395, 14);Yes
2023-08-17 00:57:36;INOD;(395, 14);Yes
2023-08-17 00:57:38;BTMD;(395, 14);Yes
2023-08-17 00:57:40;SRRK;(395, 14);Yes
2023-08-17 00:57:42;CCNE;(395, 14);Yes
2023-08-17 00:57:44;ACTG;(395, 14);Yes
2023-08-17 00:57:46;MXCT;(395, 14);Yes
2023-08-17 00:57:48;ERAS;(395, 14);Yes
2023-08-17 00:57:51;FSBC;(395, 14);Yes
2023-08-17 00:57:53;FHTX;(395, 14);Yes
2023-08-17 00:57:55;PMVP;(395, 14);Yes
2023-08-17 00:57:57;TAST;(395, 14);Yes
2023-08-17 00:57:59;BTM;(322, 14);No
2023-08-17 00:58:01;DSP;(395, 14);Yes
2023-08-17 00:58:03;CBUS;(395, 14);Yes
2023-08-17 00:58:05;ALRS;(395, 14);Yes
2023-08-17 00:58:08;SLGC;(395, 14);Yes
2023-08-17 00:58:10;CSSEP;(395, 14);No
2023-08-17 00:58:12;NTGR;(395, 14);Yes
2023-08-17 00:58:14;AMSWA;(395, 14);Yes
2023-08-17 00:58:16;TERN;(395, 14);Yes
2023-08-17 00:58:18;NVEC;(395, 14);Yes
2023-08-17 00:58:20;BRLT;(395, 14);Yes
2023-08-17 00:58:22;LPSN;(395, 14);Yes
2023-08-17 00:58:24;LOVE;(395, 14);Yes
2023-08-17 00:58:26;SMTI;(395, 14);Yes
2023-08-17 00:58:28;EXFY;(395, 14);Yes
2023-08-17 00:58:30;GEVO;(395, 14);Yes
2023-08-17 00:58:32;AVTE;(395, 14);Yes
2023-08-17 00:58:34;BVS;(395, 14);Yes
2023-08-17 00:58:36;THRN;(395, 14);Yes
2023-08-17 00:58:38;CVRX;(395, 14);Yes
2023-08-17 00:58:40;SGHT;(395, 14);Yes
2023-08-17 00:58:42;DAKT;(395, 14);Yes
2023-08-17 00:58:44;LGVC;(395, 14);No
2023-08-17 00:58:46;CHSCP;(395, 14);Yes
2023-08-17 00:58:48;LYTS;(395, 14);Yes
2023-08-17 00:58:50;SENEA;(395, 14);Yes
2023-08-17 00:58:52;MPB;(395, 14);Yes
2023-08-17 00:58:54;BLNK;(395, 14);Yes
2023-08-17 00:58:56;ZUMZ;(395, 14);Yes
2023-08-17 00:58:58;LOCO;(395, 14);Yes
2023-08-17 00:59:00;EBTC;(395, 14);Yes
2023-08-17 00:59:03;OPI;(395, 14);Yes
2023-08-17 00:59:05;MOFG;(395, 14);Yes
2023-08-17 00:59:07;LMB;(395, 14);Yes
2023-08-17 00:59:09;RRBI;(395, 14);Yes
2023-08-17 00:59:11;QRTEA;(395, 14);Yes
2023-08-17 00:59:13;MGTX;(395, 14);Yes
2023-08-17 00:59:15;SIGA;(395, 14);Yes
2023-08-17 00:59:17;ORGO;(395, 14);Yes
2023-08-17 00:59:19;FBNC;(395, 14);Yes
2023-08-17 00:59:21;OCUL;(395, 14);Yes
2023-08-17 00:59:23;SKYT;(395, 14);Yes
2023-08-17 00:59:25;PNTG;(395, 14);Yes
2023-08-17 00:59:27;UTMD;(395, 14);Yes
2023-08-17 00:59:29;SMMF;(395, 14);Yes
2023-08-17 00:59:31;CERS;(395, 14);Yes
2023-08-17 00:59:33;VNDA;(395, 14);Yes
2023-08-17 00:59:35;VLGEA;(395, 14);Yes
2023-08-17 00:59:38;RSVR;(395, 14);Yes
2023-08-17 00:59:40;BAND;(395, 14);Yes
2023-08-17 00:59:42;MGNX;(395, 14);Yes
2023-08-17 00:59:44;INSE;(395, 14);Yes
2023-08-17 00:59:46;AVNW;(395, 14);Yes
2023-08-17 00:59:48;BMRC;(395, 14);Yes
2023-08-17 00:59:50;AVAH;(395, 14);Yes
2023-08-17 00:59:52;ALLK;(395, 14);Yes
2023-08-17 00:59:54;PLCE;(395, 14);Yes
2023-08-17 00:59:56;MRNS;(395, 14);Yes
2023-08-17 00:59:58;ANGO;(395, 14);Yes
2023-08-17 01:00:00;CARE;(395, 14);Yes
2023-08-17 01:00:02;CVGI;(395, 14);Yes
2023-08-17 01:00:04;ENTA;(395, 14);Yes
2023-08-17 01:00:06;MVBF;(395, 14);Yes
2023-08-17 01:00:08;HNRG;(395, 14);Yes
2023-08-17 01:00:10;CMPX;(395, 14);Yes
2023-08-17 01:00:12;PFIS;(395, 14);Yes
2023-08-17 01:00:14;ALVR;(395, 14);Yes
2023-08-17 01:00:16;GLUE;(395, 14);Yes
2023-08-17 01:00:18;ICVX;(395, 14);Yes
2023-08-17 01:00:20;FARO;(395, 14);Yes
2023-08-17 01:00:22;SBT;(395, 14);Yes
2023-08-17 01:00:24;NATR;(395, 14);Yes
2023-08-17 01:00:26;MCBC;(395, 14);Yes
2023-08-17 01:00:28;TWOU;(395, 14);Yes
2023-08-17 01:00:30;CZNC;(395, 14);Yes
2023-08-17 01:00:32;WLDN;(395, 14);Yes
2023-08-17 01:00:34;WTBA;(395, 14);Yes
2023-08-17 01:00:36;ZIMV;(359, 14);Yes
2023-08-17 01:00:39;VMD;(395, 14);Yes
2023-08-17 01:00:42;PRTH;(395, 14);Yes
2023-08-17 01:00:44;LE;(395, 14);Yes
2023-08-17 01:00:47;BSRR;(395, 14);Yes
2023-08-17 01:00:50;NWPX;(395, 14);Yes
2023-08-17 01:00:52;GPP;(395, 14);Yes
2023-08-17 01:00:55;AROW;(395, 14);Yes
2023-08-17 01:00:57;FLIC;(395, 14);Yes
2023-08-17 01:00:59;CLAR;(395, 14);Yes
2023-08-17 01:01:01;SENEB;(395, 14);Yes
2023-08-17 01:01:03;XERS;(395, 14);Yes
2023-08-17 01:01:06;ATLCP;(395, 14);No
2023-08-17 01:01:09;DXLG;(395, 14);Yes
2023-08-17 01:01:12;NATH;(395, 14);Yes
2023-08-17 01:01:14;ALTO;(395, 14);Yes
2023-08-17 01:01:16;FFIE;(395, 14);Yes
2023-08-17 01:01:18;INZY;(395, 14);Yes
2023-08-17 01:01:20;GRPN;(395, 14);Yes
2023-08-17 01:01:23;AMSC;(395, 14);Yes
2023-08-17 01:01:25;BAER;(395, 14);No
2023-08-17 01:01:27;LFCR;(395, 14);Yes
2023-08-17 01:01:29;TSVT;(395, 14);Yes
2023-08-17 01:01:32;CPZ;(395, 14);No
2023-08-17 01:01:34;ARAY;(395, 14);Yes
2023-08-17 01:01:36;VAXX;(395, 14);Yes
2023-08-17 01:01:39;GBIO;(395, 14);Yes
2023-08-17 01:01:41;LVOX;(395, 14);Yes
2023-08-17 01:01:43;BWB;(395, 14);Yes
2023-08-17 01:01:45;FCNCO;(394, 14);No
2023-08-17 01:01:47;FATE;(395, 14);Yes
2023-08-17 01:01:50;IVCP;(339, 14);No
2023-08-17 01:01:52;HYZN;(395, 14);Yes
2023-08-17 01:01:55;FNLC;(395, 14);Yes
2023-08-17 01:01:57;FNKO;(395, 14);Yes
2023-08-17 01:01:59;RDVT;(395, 14);Yes
2023-08-17 01:02:02;CSTR;(395, 14);Yes
2023-08-17 01:02:04;CPSI;(395, 14);Yes
2023-08-17 01:02:06;FISI;(395, 14);Yes
2023-08-17 01:02:08;OB;(395, 14);Yes
2023-08-17 01:02:11;WHF;(395, 14);Yes
2023-08-17 01:02:13;ASUR;(395, 14);Yes
2023-08-17 01:02:15;ACNB;(395, 14);Yes
2023-08-17 01:02:17;PCYO;(395, 14);Yes
2023-08-17 01:02:20;ITIC;(395, 14);Yes
2023-08-17 01:02:22;FCNCP;(395, 14);No
2023-08-17 01:02:24;WLFC;(395, 14);Yes
2023-08-17 01:02:26;BTBT;(395, 14);Yes
2023-08-17 01:02:29;FNGR;(395, 14);Yes
2023-08-17 01:02:31;CUTR;(395, 14);Yes
2023-08-17 01:02:33;VUZI;(395, 14);Yes
2023-08-17 01:02:36;GWRS;(395, 14);Yes
2023-08-17 01:02:38;TCBX;(395, 14);Yes
2023-08-17 01:02:40;SPOK;(395, 14);Yes
2023-08-17 01:02:42;CIVB;(395, 14);Yes
2023-08-17 01:02:45;KLTR;(395, 14);Yes
2023-08-17 01:02:47;IMRX;(395, 14);Yes
2023-08-17 01:02:49;FDBC;(395, 14);Yes
2023-08-17 01:02:52;AVIR;(395, 14);Yes
2023-08-17 01:02:54;CBNK;(395, 14);Yes
2023-08-17 01:02:56;ANIK;(395, 14);Yes
2023-08-17 01:02:59;SAMG;(395, 14);Yes
2023-08-17 01:03:01;SCPH;(395, 14);Yes
2023-08-17 01:03:03;HBCP;(395, 14);Yes
2023-08-17 01:03:05;WSBF;(395, 14);Yes
2023-08-17 01:03:07;TNYA;(395, 14);Yes
2023-08-17 01:03:09;LMNR;(395, 14);Yes
2023-08-17 01:03:11;VCSA;(395, 14);Yes
2023-08-17 01:03:13;ZYXI;(395, 14);Yes
2023-08-17 01:03:15;XOMAO;(395, 14);No
2023-08-17 01:03:18;PANL;(395, 14);Yes
2023-08-17 01:03:20;TRHC;(395, 14);Yes
2023-08-17 01:03:22;FMAO;(395, 14);Yes
2023-08-17 01:03:24;BLDE;(395, 14);Yes
2023-08-17 01:03:26;XOMAP;(395, 14);No
2023-08-17 01:03:28;EOSE;(395, 14);Yes
2023-08-17 01:03:30;FBIZ;(395, 14);Yes
2023-08-17 01:03:33;AKYA;(395, 14);Yes
2023-08-17 01:03:35;HQI;(395, 14);Yes
2023-08-17 01:03:37;ATLX;(395, 14);No
2023-08-17 01:03:39;NODK;(395, 14);Yes
2023-08-17 01:03:41;HFFG;(395, 14);Yes
2023-08-17 01:03:43;REFI;(395, 14);Yes
2023-08-17 01:03:46;LINC;(395, 14);Yes
2023-08-17 01:03:48;ILPT;(395, 14);Yes
2023-08-17 01:03:50;TALK;(395, 14);Yes
2023-08-17 01:03:52;SSTI;(395, 14);Yes
2023-08-17 01:03:55;OBT;(395, 14);Yes
2023-08-17 01:03:58;RBB;(395, 14);Yes
2023-08-17 01:04:00;JMSB;(388, 14);No
2023-08-17 01:04:02;BCAL;(395, 14);Yes
2023-08-17 01:04:04;FATBP;(395, 14);No
2023-08-17 01:04:06;DSKE;(395, 14);Yes
2023-08-17 01:04:08;CDZI;(395, 14);Yes
2023-08-17 01:04:11;PETS;(395, 14);Yes
2023-08-17 01:04:13;TTSH;(395, 14);Yes
2023-08-17 01:04:15;AFCG;(395, 14);Yes
2023-08-17 01:04:17;CMTL;(395, 14);Yes
2023-08-17 01:04:19;GOSS;(395, 14);Yes
2023-08-17 01:04:21;NRIM;(395, 14);Yes
2023-08-17 01:04:24;AXGN;(395, 14);Yes
2023-08-17 01:04:26;BKCC;(395, 14);Yes
2023-08-17 01:04:28;LUNA;(395, 14);Yes
2023-08-17 01:04:30;VCXAU;(395, 14);No
2023-08-17 01:04:32;TREE;(395, 14);Yes
2023-08-17 01:04:34;UONE;(395, 14);Yes
2023-08-17 01:04:37;PMTS;(395, 14);Yes
2023-08-17 01:04:39;UNTY;(395, 14);Yes
2023-08-17 01:04:41;PBPB;(395, 14);Yes
2023-08-17 01:04:44;STRO;(395, 14);Yes
2023-08-17 01:04:46;DLTH;(395, 14);Yes
2023-08-17 01:04:48;FULC;(395, 14);Yes
2023-08-17 01:04:50;UONEK;(395, 14);Yes
2023-08-17 01:04:52;AMTX;(395, 14);Yes
2023-08-17 01:04:54;NVCT;(373, 14);Yes
2023-08-17 01:04:56;GOEV;(395, 14);Yes
2023-08-17 01:04:58;REAL;(395, 14);Yes
2023-08-17 01:05:00;CARM;(395, 14);Yes
2023-08-17 01:05:02;III;(395, 14);Yes
2023-08-17 01:05:04;FTCI;(395, 14);Yes
2023-08-17 01:05:06;OMER;(395, 14);Yes
2023-08-17 01:05:08;BLFY;(395, 14);Yes
2023-08-17 01:05:10;TPIC;(395, 14);Yes
2023-08-17 01:05:12;PBFS;(395, 14);No
2023-08-17 01:05:15;OVID;(395, 14);Yes
2023-08-17 01:05:17;CMAX;(395, 14);Yes
2023-08-17 01:05:19;NECB;(395, 14);Yes
2023-08-17 01:05:21;ASTSW;(395, 14);No
2023-08-17 01:05:23;AKBA;(395, 14);Yes
2023-08-17 01:05:25;PRPL;(395, 14);Yes
2023-08-17 01:05:28;YMAB;(395, 14);Yes
2023-08-17 01:05:30;PKOH;(395, 14);Yes
2023-08-17 01:05:32;SDC;(395, 14);Yes
2023-08-17 01:05:34;POWW;(395, 14);Yes
2023-08-17 01:05:36;AIP;(395, 14);Yes
2023-08-17 01:05:38;STOK;(395, 14);Yes
2023-08-17 01:05:41;FSBW;(395, 14);Yes
2023-08-17 01:05:43;WEYS;(395, 14);Yes
2023-08-17 01:05:45;FUND;(395, 14);No
2023-08-17 01:05:47;EHTH;(395, 14);Yes
2023-08-17 01:05:49;VSTM;(395, 14);Yes
2023-08-17 01:05:52;NWFL;(395, 14);Yes
2023-08-17 01:05:54;TSBK;(395, 14);Yes
2023-08-17 01:05:56;PRTS;(395, 14);Yes
2023-08-17 01:05:58;ORRF;(395, 14);Yes
2023-08-17 01:06:00;SCWO;(395, 14);No
2023-08-17 01:06:02;CNVS;(395, 14);Yes
2023-08-17 01:06:04;BCML;(395, 14);Yes
2023-08-17 01:06:06;BSVN;(395, 14);Yes
2023-08-17 01:06:09;IMMR;(395, 14);Yes
2023-08-17 01:06:11;HOFT;(395, 14);Yes
2023-08-17 01:06:13;OPRT;(395, 14);Yes
2023-08-17 01:06:15;EGRX;(395, 14);Yes
2023-08-17 01:06:17;ATXS;(395, 14);Yes
2023-08-17 01:06:19;BIRD;(395, 14);Yes
2023-08-17 01:06:21;SFST;(395, 14);Yes
2023-08-17 01:06:23;VIGL;(392, 14);Yes
2023-08-17 01:06:25;FRST;(395, 14);Yes
2023-08-17 01:06:27;MASS;(395, 14);Yes
2023-08-17 01:06:30;LAB;(395, 14);Yes
2023-08-17 01:06:32;RMNI;(395, 14);Yes
2023-08-17 01:06:34;EGAN;(395, 14);Yes
2023-08-17 01:06:36;PSTX;(395, 14);Yes
2023-08-17 01:06:38;SPWH;(395, 14);Yes
2023-08-17 01:06:40;FVCB;(395, 14);Yes
2023-08-17 01:06:43;CRMD;(395, 14);Yes
2023-08-17 01:06:45;RLYB;(395, 14);Yes
2023-08-17 01:06:48;SHBI;(395, 14);Yes
2023-08-17 01:06:51;QIPT;(395, 14);Yes
2023-08-17 01:06:53;ESCA;(395, 14);Yes
2023-08-17 01:06:56;PCB;(395, 14);Yes
2023-08-17 01:06:58;TELA;(395, 14);Yes
2023-08-17 01:07:01;NUTX;(332, 14);Yes
2023-08-17 01:07:03;CNTY;(395, 14);Yes
2023-08-17 01:07:05;STRS;(395, 14);Yes
2023-08-17 01:07:07;USCB;(395, 14);Yes
2023-08-17 01:07:09;FENC;(395, 14);Yes
2023-08-17 01:07:11;SQFTP;(395, 14);No
2023-08-17 01:07:14;STKS;(395, 14);Yes
2023-08-17 01:07:16;BWFG;(395, 14);Yes
2023-08-17 01:07:18;FRGI;(395, 14);Yes
2023-08-17 01:07:20;RANI;(395, 14);Yes
2023-08-17 01:07:22;PKBK;(395, 14);Yes
2023-08-17 01:07:24;DWACW;(395, 14);No
2023-08-17 01:07:26;CELC;(395, 14);Yes
2023-08-17 01:07:29;PDLB;(395, 14);Yes
2023-08-17 01:07:31;CPSS;(395, 14);Yes
2023-08-17 01:07:33;OPRX;(395, 14);Yes
2023-08-17 01:07:35;VRA;(395, 14);Yes
2023-08-17 01:07:37;TUSK;(395, 14);Yes
2023-08-17 01:07:39;SSBK;(395, 14);Yes
2023-08-17 01:07:41;VRCA;(395, 14);Yes
2023-08-17 01:07:43;OBIO;(395, 14);No
