,date,title,symbols,sentiment,ticker,company
84583,2022-12-15T21:30:00+00:00,Parx Casino® Launches Cashless Payment Options,"['LNW.US', 'TJW.F']","{'polarity': 0.999, 'neg': 0.001, 'neu': 0.857, 'pos': 0.142}",LNW,Light & Wonder Inc
84584,2022-12-15T21:30:00+00:00,Optinose Appoints Paul Spence as Chief Commercial Officer,"['0OP.F', 'OPTN.US']","{'polarity': 0.997, 'neg': 0.024, 'neu': 0.856, 'pos': 0.12}",OPTN,OptiNose Inc
84585,2022-12-15T21:30:00+00:00,Verastem Oncology Appoints Rob Gagnon to Board of Directors,"['2VS.F', 'VSTM.US']","{'polarity': 0.093, 'neg': 0.073, 'neu': 0.848, 'pos': 0.078}",VSTM,Verastem Inc
84586,2022-12-15T21:30:00+00:00,Duff &amp  Phelps Utility and Infrastructure Fund Inc. Announces Dividend and Discloses Sources of Distribution Section 19(a) Notice,"['DPG.US', 'VIP.F', 'VRTS.US']","{'polarity': 0.991, 'neg': 0, 'neu': 0.937, 'pos': 0.063}",VRTS,Virtus Investment Partners Inc
84587,2022-12-15T21:31:00+00:00,Gritstone bio to Present at 41st Annual J.P. Morgan Healthcare Conference,"['2JQ.F', '2JQ.STU', 'GRTS.US']","{'polarity': 0.637, 'neg': 0.028, 'neu': 0.912, 'pos': 0.06}",GRTS,Gritstone bio Inc
84588,2022-12-15T21:31:00+00:00,"These Stocks Are Moving the Most Today: Novavax, Roblox, Netflix, and More","['LEN-B.US', 'LEN.US', 'LNN.F', 'NVAX.US', 'NVV1.F', 'TL0.F', 'TL0.XETRA', 'TSLA.MX', 'TSLA.US', 'TSLA34.SA']","{'polarity': 0.296, 'neg': 0, 'neu': 0.922, 'pos': 0.078}",NVAX,Novavax Inc
84589,2022-12-15T21:32:00+00:00,"Washington Trust Bancorp, Inc. Announces Mark K.W. Gim's 2023 Retirement",['WASH.US'],"{'polarity': 0.996, 'neg': 0.04, 'neu': 0.837, 'pos': 0.122}",WASH,Washington Trust Bancorp Inc
84590,2022-12-15T21:33:09+00:00,"Top Stock Reports for Adobe, Salesforce &amp  Lowe's","['ADB.F', 'ADBE.US', 'ADBE34.SA', 'E.US', 'EIPAF.US', 'ENI.F', 'ENI.MI', 'ENI.XETRA', 'ENI1.F', 'LCR.F', 'LOW.US', 'LOWC34.SA', 'LVS.MX', 'LVS.US', 'LWE.F', 'UDR.US']","{'polarity': 0.999, 'neg': 0.05, 'neu': 0.803, 'pos': 0.148}",ADBE,Adobe Inc
84591,2022-12-15T21:34:01+00:00,Why United Airlines Stock Was Grounded This Week,"['UAL.MX', 'UAL.US', 'UAL1.F']","{'polarity': 0.44, 'neg': 0.089, 'neu': 0.805, 'pos': 0.107}",UAL,United Airlines Holdings Inc
84592,2022-12-15T21:43:00+00:00,Frequent Fliers Will Find It Harder to Get Status on American Airlines,"['AAL.US', 'AALL34.SA']","{'polarity': 0, 'neg': 0, 'neu': 1, 'pos': 0}",AAL,American Airlines Group Inc
84593,2022-12-15T21:45:00+00:00,Steel Dynamics Provides Fourth Quarter 2022 Earnings Guidance,"['SD5.F', 'STLD.MX', 'STLD.US']","{'polarity': 0.998, 'neg': 0.044, 'neu': 0.839, 'pos': 0.117}",STLD,Steel Dynamics Inc
84594,2022-12-15T21:45:53+00:00,Why BioXCel Therapeutics Stock Jumped This Week,"['BTAI.US', 'BX2.F']","{'polarity': 0.827, 'neg': 0, 'neu': 0.848, 'pos': 0.152}",BTAI,BioXcel Therapeutics Inc
84595,2022-12-15T21:50:00+00:00,"Apollo Medical Holdings, Inc. Announces Share Repurchase Program","['3AM.F', 'AMEH.US']","{'polarity': 0.998, 'neg': 0.021, 'neu': 0.815, 'pos': 0.164}",AMEH,Apollo Medical Holdings Inc
84596,2022-12-15T21:50:13+00:00,SoFi debuts BNPL service amid rough year for fintechs in that business,"['M4I.F', 'M4I.XETRA', 'MA.MX', 'MA.US', 'MSCD34.SA', 'SOFI.US']","{'polarity': 0.202, 'neg': 0.12, 'neu': 0.769, 'pos': 0.111}",SOFI,SoFi Technologies Inc
84597,2022-12-15T21:51:00+00:00,"SHAREHOLDER ALERT: Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Olaplex Holdings, Inc., of Class Action Lawsuit and Upcoming Deadline – OLPX",['OLPX.US'],"{'polarity': 0.919, 'neg': 0.06, 'neu': 0.859, 'pos': 0.082}",OLPX,Olaplex Holdings Inc
84598,2022-12-15T21:56:23+00:00,Adobe Affirms Sales Forecast on Steady Demand for Design Software,"['ADB.F', 'ADBE.US', 'ADBE34.SA']","{'polarity': 0.958, 'neg': 0.032, 'neu': 0.883, 'pos': 0.085}",ADBE,Adobe Inc
84599,2022-12-15T21:57:00+00:00,Redfin Reports Early-Stage Demand Up Notably From October Trough,"['R6G.F', 'RDFN.US']","{'polarity': 0.989, 'neg': 0.034, 'neu': 0.907, 'pos': 0.059}",RDFN,Redfin Corporation Common Stock
84600,2022-12-15T22:00:00+00:00,When The World Is Not Enough RISK: Pogo Domination Gives Players New Ways to Conquer on PC and Mobile via Pogo.com,"['EA.US', 'ERT.F', 'ERT.XETRA', 'ERTS.US']","{'polarity': 0.996, 'neg': 0.059, 'neu': 0.825, 'pos': 0.116}",EA,Electronic Arts Inc
84601,2022-12-15T22:00:00+00:00,Outbrain Board of Directors Authorizes Share Repurchase Program,['OB.US'],"{'polarity': -0.575, 'neg': 0.039, 'neu': 0.926, 'pos': 0.035}",OB,Outbrain Inc
84602,2022-12-15T22:00:07+00:00,9 Ways To Pay Less at Starbucks,"['SBUB34.SA', 'SBUX.MX', 'SBUX.US', 'SRB.F', 'SRB.XETRA']","{'polarity': 1, 'neg': 0.032, 'neu': 0.783, 'pos': 0.185}",SBUX,Starbucks Corporation Common Stock
84603,2022-12-15T22:00:41+00:00,"UPDATE 1-Guardant DNA blood test finds 83% of colorectal cancers in trial, shares fall 39%",['GH.US'],"{'polarity': -0.989, 'neg': 0.142, 'neu': 0.775, 'pos': 0.084}",GH,Guardant Health Inc
84604,2022-12-15T22:01:00+00:00,DNP Select Income Fund Announces Dividends and Sources of Distribution,"['DNP.US', 'VIP.F', 'VRTS.US']","{'polarity': 0.984, 'neg': 0, 'neu': 0.945, 'pos': 0.055}",VRTS,Virtus Investment Partners Inc
84605,2022-12-15T22:02:00+00:00,DTF Tax-Free Income 2028 Term Fund Inc. Announces Dividends,"['DTF.US', 'VIP.F', 'VRTS.US']","{'polarity': 0.791, 'neg': 0, 'neu': 0.966, 'pos': 0.034}",VRTS,Virtus Investment Partners Inc
84606,2022-12-15T22:04:06+00:00,Recurring Revenue Gains Help Adobe To An Earnings Beat,"['ADB.F', 'ADBE.US', 'ADBE34.SA']","{'polarity': 0, 'neg': 0, 'neu': 1, 'pos': 0}",ADBE,Adobe Inc
84607,2022-12-15T22:05:00+00:00,FOX News Digital Finishes November as Top-performing News Brand in Multiplatform Minutes and Views,"['FOX.US', 'FOXA.US']","{'polarity': 0.985, 'neg': 0.004, 'neu': 0.931, 'pos': 0.065}",FOXA,Fox Corporation Class A Common Stock
84608,2022-12-15T22:05:00+00:00,FOX News Digital Finishes November as Top-performing News Brand in Multiplatform Minutes and Views,"['FOX.US', 'FOXA.US']","{'polarity': 0.985, 'neg': 0.004, 'neu': 0.931, 'pos': 0.065}",FOX,Fox Corporation Class B Common Stock
84609,2022-12-15T22:05:40+00:00,"Stocks moving in after hours: Adobe, United States Steel","['ADB.F', 'ADBE.US', 'ADBE34.SA', 'USX1.F', 'X.BA', 'X.MX', 'X.US']","{'polarity': 0.979, 'neg': 0.022, 'neu': 0.852, 'pos': 0.127}",ADBE,Adobe Inc
84610,2022-12-15T22:06:00+00:00,"SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Vintage Wine Estates, Inc. - VWE",['VWE.US'],"{'polarity': 0.787, 'neg': 0.079, 'neu': 0.807, 'pos': 0.114}",VWE,Vintage Wine Estates Inc
84611,2022-12-15T22:10:18+00:00,Time for Blue Bird to Get on the Growth Bus,['BLBD.US'],"{'polarity': 0.996, 'neg': 0.05, 'neu': 0.831, 'pos': 0.118}",BLBD,Blue Bird Corporation Common Stock
84612,2022-12-15T22:15:00+00:00,Ocugen Announces OCU400 Receives Orphan Drug Designations for Retinitis Pigmentosa and Leber Congenital Amaurosis,['OCGN.US'],"{'polarity': 0.99, 'neg': 0.039, 'neu': 0.855, 'pos': 0.106}",OCGN,Ocugen Inc
84613,2022-12-15T22:16:00+00:00,Preferred Bank Increases Quarterly Cash Dividend,"['1IU.F', 'PFBC.US']","{'polarity': 0.941, 'neg': 0, 'neu': 0.936, 'pos': 0.064}",PFBC,Preferred Bank Common Stock
84614,2022-12-15T22:19:19+00:00,"Dow Jones Futures: Nasdaq Breaks Key Level, Apple Dives  Here's The Silver Lining","['AAPL.MX', 'AAPL.US', 'AAPL34.SA', 'ADB.F', 'ADBE.US', 'ADBE34.SA', 'APC.F', 'APC.XETRA', 'COMP.US', 'DJI.INDX', 'GSPC.INDX', 'IXIC.INDX', 'MSF.F', 'MSF.XETRA', 'MSFT.MX', 'MSFT.US']","{'polarity': -0.238, 'neg': 0.161, 'neu': 0.761, 'pos': 0.078}",ADBE,Adobe Inc
84615,2022-12-15T22:24:00+00:00,World Cup semi final  coverage disrupted by cyber attack on streaming service FuboTV,"['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'FOX.US', 'FOXA.US', 'FUBO.US', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MI', 'GOOG.MX', 'GOOG.US', 'GOOGL.US', 'GSPC.INDX']","{'polarity': -0.477, 'neg': 0.11, 'neu': 0.89, 'pos': 0}",FOXA,Fox Corporation Class A Common Stock
84616,2022-12-15T22:24:00+00:00,World Cup semi final  coverage disrupted by cyber attack on streaming service FuboTV,"['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'FOX.US', 'FOXA.US', 'FUBO.US', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MI', 'GOOG.MX', 'GOOG.US', 'GOOGL.US', 'GSPC.INDX']","{'polarity': -0.477, 'neg': 0.11, 'neu': 0.89, 'pos': 0}",FOX,Fox Corporation Class B Common Stock
84617,2022-12-15T22:25:10+00:00,Adobe Systems (ADBE) Beats Q4 Earnings and Revenue Estimates,"['ADB.F', 'ADBE.US', 'ADBE34.SA']","{'polarity': 0.995, 'neg': 0.008, 'neu': 0.898, 'pos': 0.094}",ADBE,Adobe Inc
84618,2022-12-15T22:28:58+00:00,"Guardant Health stock plunges, Exact Sciences stock soars after colorectal-cancer test study results","['EXAS.US', 'EXK.F', 'GH.US']","{'polarity': -0.751, 'neg': 0.099, 'neu': 0.852, 'pos': 0.049}",EXAS,Exact Sciences Corporation Common Stock
84619,2022-12-15T22:28:58+00:00,"Guardant Health stock plunges, Exact Sciences stock soars after colorectal-cancer test study results","['EXAS.US', 'EXK.F', 'GH.US']","{'polarity': -0.751, 'neg': 0.099, 'neu': 0.852, 'pos': 0.049}",GH,Guardant Health Inc
84620,2022-12-15T22:29:00+00:00,Adobe Fourth-Quarter Revenues Up 10% as Demand Remains Strong,"['0OK.F', 'ADB.F', 'ADBE.US', 'ADBE34.SA', 'CRM.US', 'FOO.F', 'FOO.XETRA', 'OKTA.US', 'SSFO34.SA']","{'polarity': 0.625, 'neg': 0, 'neu': 0.758, 'pos': 0.242}",ADBE,Adobe Inc
84621,2022-12-15T22:29:00+00:00,Adobe Fourth-Quarter Revenues Up 10% as Demand Remains Strong,"['0OK.F', 'ADB.F', 'ADBE.US', 'ADBE34.SA', 'CRM.US', 'FOO.F', 'FOO.XETRA', 'OKTA.US', 'SSFO34.SA']","{'polarity': 0.625, 'neg': 0, 'neu': 0.758, 'pos': 0.242}",OKTA,Okta Inc
84622,2022-12-15T22:30:00+00:00,Dollar Tree Stock Rises Thursday Despite Heavy Market Sell-Off,"['DLTR.MX', 'DLTR.US', 'DT3.F']","{'polarity': 0.718, 'neg': 0, 'neu': 0.727, 'pos': 0.273}",DLTR,Dollar Tree Inc
84623,2022-12-15T22:38:00+00:00,Walgreens Delivers Customers the Gift of Last-Minute Convenience this Holiday,"['W8A.F', 'WBA.US']","{'polarity': 0.999, 'neg': 0.015, 'neu': 0.874, 'pos': 0.111}",WBA,Walgreens Boots Alliance Inc
84624,2022-12-15T22:41:09+00:00,15 Biggest Endowments in the US and Their Investments,"['AAPL.US', 'AGL.US', 'AMZN.US', 'BABA.US', 'BERK34.SA', 'BOC.US', 'BRH.F', 'BRK-A.US', 'BRK-B.US', 'BRKB.MX', 'BRYN.F', 'BRYN.XETRA', 'CPNG.US', 'GOOG.US', 'KO.US', 'LNW.US', 'META.US', 'MRK.US', 'MRNA.US']","{'polarity': 0.999, 'neg': 0.016, 'neu': 0.881, 'pos': 0.102}",LNW,Light & Wonder Inc
84625,2022-12-15T22:41:09+00:00,15 Biggest Endowments in the US and Their Investments,"['AAPL.US', 'AGL.US', 'AMZN.US', 'BABA.US', 'BERK34.SA', 'BOC.US', 'BRH.F', 'BRK-A.US', 'BRK-B.US', 'BRKB.MX', 'BRYN.F', 'BRYN.XETRA', 'CPNG.US', 'GOOG.US', 'KO.US', 'LNW.US', 'META.US', 'MRK.US', 'MRNA.US']","{'polarity': 0.999, 'neg': 0.016, 'neu': 0.881, 'pos': 0.102}",MRNA,Moderna Inc
84626,2022-12-15T22:41:09+00:00,15 Biggest Endowments in the US and Their Investments,"['AAPL.US', 'AGL.US', 'AMZN.US', 'BABA.US', 'BERK34.SA', 'BOC.US', 'BRH.F', 'BRK-A.US', 'BRK-B.US', 'BRKB.MX', 'BRYN.F', 'BRYN.XETRA', 'CPNG.US', 'GOOG.US', 'KO.US', 'LNW.US', 'META.US', 'MRK.US', 'MRNA.US']","{'polarity': 0.999, 'neg': 0.016, 'neu': 0.881, 'pos': 0.102}",SANA,Sana Biotechnology Inc
84627,2022-12-15T22:41:09+00:00,15 Biggest Endowments in the US and Their Investments,"['AAPL.US', 'AGL.US', 'AMZN.US', 'BABA.US', 'BERK34.SA', 'BOC.US', 'BRH.F', 'BRK-A.US', 'BRK-B.US', 'BRKB.MX', 'BRYN.F', 'BRYN.XETRA', 'CPNG.US', 'GOOG.US', 'KO.US', 'LNW.US', 'META.US', 'MRK.US', 'MRNA.US']","{'polarity': 0.999, 'neg': 0.016, 'neu': 0.881, 'pos': 0.102}",TNYA,Tenaya Therapeutics Inc
84628,2022-12-15T22:42:51+00:00,Exact Sciences Rockets As Guardant's Blood Test Pales Vs. Cologuard,"['EXAS.US', 'EXK.F', 'GH.US']","{'polarity': -0.296, 'neg': 0.091, 'neu': 0.909, 'pos': 0}",EXAS,Exact Sciences Corporation Common Stock
84629,2022-12-15T22:42:51+00:00,Exact Sciences Rockets As Guardant's Blood Test Pales Vs. Cologuard,"['EXAS.US', 'EXK.F', 'GH.US']","{'polarity': -0.296, 'neg': 0.091, 'neu': 0.909, 'pos': 0}",GH,Guardant Health Inc
84630,2022-12-15T22:45:10+00:00,Ares Capital (ARCC) Stock Moves -0.48%: What You Should Know,['ARCC.US'],"{'polarity': 0.986, 'neg': 0.028, 'neu': 0.873, 'pos': 0.099}",ARCC,Ares Capital Corporation Common Stock
84631,2022-12-15T22:45:10+00:00,Vertex Pharmaceuticals (VRTX) Stock Moves -1.18%: What You Should Know,"['VRTX.MX', 'VRTX.US', 'VRTX34.SA', 'VX1.F']","{'polarity': 0.994, 'neg': 0.016, 'neu': 0.87, 'pos': 0.114}",VRTX,Vertex Pharmaceuticals Incorporated Common Stock
84632,2022-12-15T22:50:10+00:00,"Activision Blizzard, Inc (ATVI) Stock Moves -0.87%: What You Should Know","['AIY.F', 'AIY.XETRA', 'ATVI.MX', 'ATVI.US', 'GSPC.INDX']","{'polarity': 0.985, 'neg': 0.019, 'neu': 0.893, 'pos': 0.088}",ATVI,Activision Blizzard Inc
84633,2022-12-15T22:50:10+00:00,2023 Shaping Up to Be a Consequential Year,"['ADB.F', 'ADBE.US', 'ADBE34.SA']","{'polarity': 0.991, 'neg': 0.053, 'neu': 0.843, 'pos': 0.104}",ADBE,Adobe Inc
84634,2022-12-15T22:50:10+00:00,Biogen Inc. (BIIB) Stock Moves -1.94%: What You Should Know,"['BIIB.US', 'BIIB34.SA', 'IDP.F', 'IDP.XETRA']","{'polarity': 0.988, 'neg': 0.015, 'neu': 0.9, 'pos': 0.084}",BIIB,Biogen Inc
84635,2022-12-15T22:59:00+00:00,Waterstone Financial Declares Regular Quarterly Cash Dividend,['WSBF.US'],"{'polarity': 0.542, 'neg': 0, 'neu': 0.972, 'pos': 0.028}",WSBF,Waterstone Financial Inc
84636,2022-12-15T23:00:00+00:00,CMCT Declares Common and Series L Preferred Stock Dividends,"['CMCT.US', 'CMCTP.US']","{'polarity': 0.993, 'neg': 0.031, 'neu': 0.875, 'pos': 0.094}",CMCT,Creative Media & Community Trust Corporation Common stock
84637,2022-12-15T23:00:00+00:00,New Digital Tools Empower Changing Australian Enterprises,['III.US'],"{'polarity': 0.997, 'neg': 0.008, 'neu': 0.903, 'pos': 0.089}",III,Information Services Group Inc
84638,2022-12-15T23:00:11+00:00,EGain (EGAN) Stock Moves -1.35%: What You Should Know,['EGAN.US'],"{'polarity': 0.987, 'neg': 0.03, 'neu': 0.87, 'pos': 0.1}",EGAN,eGain Corporation Common Stock
84639,2022-12-15T23:15:00+00:00,Nikola signs deal with hydrogen supplier Plug Power to provide vital equipment for Valley hub,"['8NI.F', 'NKLA.US', 'PLUG.US', 'PLUN.F', 'PLUN.XETRA']","{'polarity': 0, 'neg': 0, 'neu': 1, 'pos': 0}",NKLA,Nikola Corporation Common Stock
84640,2022-12-15T23:15:00+00:00,Nikola signs deal with hydrogen supplier Plug Power to provide vital equipment for Valley hub,"['8NI.F', 'NKLA.US', 'PLUG.US', 'PLUN.F', 'PLUN.XETRA']","{'polarity': 0, 'neg': 0, 'neu': 1, 'pos': 0}",PLUG,Plug Power Inc
84641,2022-12-15T23:16:41+00:00,Jana Partners tells Freshpet it plans to run for board seats in 2023,"['7FP.F', 'FRPT.US']","{'polarity': 0.557, 'neg': 0.021, 'neu': 0.938, 'pos': 0.041}",FRPT,Freshpet Inc
84642,2022-12-15T23:17:00+00:00,"SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims  On Behalf of Investors of Daktronics, Inc. - DAKT",['DAKT.US'],"{'polarity': 0.832, 'neg': 0.066, 'neu': 0.832, 'pos': 0.101}",DAKT,Daktronics Inc
84643,2022-12-15T23:21:36+00:00,Why MongoDB Stock Fell Today Despite a Bullish Analyst Note,"['526.F', 'C.US', 'MDB.US']","{'polarity': 0.202, 'neg': 0, 'neu': 0.974, 'pos': 0.026}",MDB,MongoDB Inc
84644,2022-12-15T23:30:00+00:00,Cerevel Therapeutics Announces Publication in The Lancet of Emraclidine Data from Phase 1b Clinical Trial in People Living with Schizophrenia,['CERE.US'],"{'polarity': 0.996, 'neg': 0.033, 'neu': 0.888, 'pos': 0.079}",CERE,Cerevel Therapeutics Holdings Inc
84645,2022-12-15T23:47:19+00:00,Why Zoom Stock Got Trounced by the Market Today,"['5ZM.F', 'MSF.F', 'MSF.XETRA', 'MSFT.MX', 'MSFT.US', 'MSFT34.SA', 'ZM.US']","{'polarity': -0.586, 'neg': 0.22, 'neu': 0.78, 'pos': 0}",ZM,Zoom Video Communications Inc
84646,2022-12-15T23:49:00+00:00,Adobe Stock Rallies on Earnings. Management Sticks With Forecasts.,"['ADB.F', 'ADBE.US', 'ADBE34.SA']","{'polarity': 0.476, 'neg': 0.056, 'neu': 0.791, 'pos': 0.153}",ADBE,Adobe Inc
84647,2022-12-15T23:53:00+00:00,These 2 Small-Cap Stocks Fell Hard Thursday,"['COMP.US', 'DJI.INDX', 'GSPC.INDX', 'IXIC.INDX', 'NVAX.US', 'NVV1.F', 'RBLX.US']","{'polarity': 0.196, 'neg': 0.102, 'neu': 0.778, 'pos': 0.12}",NVAX,Novavax Inc
84648,2022-12-15T23:55:00+00:00,Seacoast Banking Corporation of Florida Announces Renewal of Share Repurchase Program,['SBCF.US'],"{'polarity': -0.21, 'neg': 0.081, 'neu': 0.833, 'pos': 0.086}",SBCF,Seacoast Banking Corporation of Florida Common Stock
84649,2022-12-16T00:04:12+00:00,Icosavax (ICVX) Up 112% on Upbeat Data From RSV Jab Study,"['ICVX.US', 'PFE.F', 'PFE.MX', 'PFE.ST', 'PFE.US', 'PFE.XETRA', 'PFIZ34.SA']","{'polarity': 0.994, 'neg': 0.024, 'neu': 0.881, 'pos': 0.095}",ICVX,Icosavax Inc
84650,2022-12-16T00:05:12+00:00,Time to Buy Comcast and Dish Network Stock?,"['CMCS34.SA', 'CMCSA.MX', 'CMCSA.US', 'CTP2.F', 'DISH.US', 'EOT.F']","{'polarity': 0.999, 'neg': 0.019, 'neu': 0.834, 'pos': 0.147}",CMCSA,Comcast Corporation Class A Common Stock
84651,2022-12-16T00:05:12+00:00,Time to Buy Comcast and Dish Network Stock?,"['CMCS34.SA', 'CMCSA.MX', 'CMCSA.US', 'CTP2.F', 'DISH.US', 'EOT.F']","{'polarity': 0.999, 'neg': 0.019, 'neu': 0.834, 'pos': 0.147}",DISH,DISH Network Corporation Class A Common Stock
84652,2022-12-16T00:37:00+00:00,"Avidity Biosciences, Inc. Announces Pricing of Upsized Public Offering of Common Stock",['RNA.US'],"{'polarity': 0.974, 'neg': 0.022, 'neu': 0.916, 'pos': 0.062}",RNA,Avidity Biosciences Inc
84653,2022-12-16T00:39:00+00:00,Some Frequent Fliers Will Find It Harder to Earn Status on American Airlines,"['A1G.F', 'AAL.US', 'AALL34.SA']","{'polarity': 0.542, 'neg': 0, 'neu': 0.837, 'pos': 0.163}",AAL,American Airlines Group Inc
84654,2022-12-16T01:08:47+00:00,3 Stocks That Are Flirting With a Bottom  Analysts Say ‘Buy’,"['AIP.US', 'OB.US', 'TCN.TO', 'TCN.US']","{'polarity': 0.999, 'neg': 0.051, 'neu': 0.806, 'pos': 0.143}",AIP,Arteris Inc
84655,2022-12-16T01:08:47+00:00,3 Stocks That Are Flirting With a Bottom  Analysts Say ‘Buy’,"['AIP.US', 'OB.US', 'TCN.TO', 'TCN.US']","{'polarity': 0.999, 'neg': 0.051, 'neu': 0.806, 'pos': 0.143}",OB,Outbrain Inc
84656,2022-12-16T01:23:39+00:00,"Robinhood, Market Makers Vow to Fight SEC Trading Reforms","['0VF.F', 'HOOD.US', 'VIRT.US']","{'polarity': 0, 'neg': 0, 'neu': 1, 'pos': 0}",HOOD,Robinhood Markets Inc
84657,2022-12-16T01:23:39+00:00,"Robinhood, Market Makers Vow to Fight SEC Trading Reforms","['0VF.F', 'HOOD.US', 'VIRT.US']","{'polarity': 0, 'neg': 0, 'neu': 1, 'pos': 0}",VIRT,Virtu Financial Inc
84658,2022-12-16T02:29:00+00:00,"Ballantyne Strong, Inc. Announces Planned Name Change to FG Group Holdings Inc. and Planned Completion of Its Reincorporation to Nevada","['BTN.US', 'FGAA.TO', 'FGF.US', 'FGFPP.US', 'FGMC.US', 'GFP.TO']","{'polarity': 0.946, 'neg': 0.08, 'neu': 0.813, 'pos': 0.107}",FGFPP,FG Financial Group Inc
84659,2022-12-16T02:29:00+00:00,"Ballantyne Strong, Inc. Announces Planned Name Change to FG Group Holdings Inc. and Planned Completion of Its Reincorporation to Nevada","['BTN.US', 'FGAA.TO', 'FGF.US', 'FGFPP.US', 'FGMC.US', 'GFP.TO']","{'polarity': 0.946, 'neg': 0.08, 'neu': 0.813, 'pos': 0.107}",FGMC,FG Merger Corp
84660,2022-12-16T02:35:54+00:00,Guardant Health Plunges as Colorectal-Cancer Test Results Disappoint Investors,['GH.US'],"{'polarity': -0.986, 'neg': 0.121, 'neu': 0.829, 'pos': 0.05}",GH,Guardant Health Inc
84661,2022-12-16T03:19:00+00:00,Guardant Claimed Success for Its Colon Cancer Blood Test. The Stock Market Disagreed.,"['EXAS.US', 'EXK.F']","{'polarity': -0.226, 'neg': 0.086, 'neu': 0.86, 'pos': 0.054}",EXAS,Exact Sciences Corporation Common Stock
84662,2022-12-16T05:09:36+00:00,F5 names Kara Sprague its first chief product officer,"['FFIV.US', 'FFV.F']","{'polarity': 0.557, 'neg': 0, 'neu': 0.805, 'pos': 0.195}",FFIV,F5 Inc
84663,2022-12-16T05:46:21+00:00,PRESS DIGEST- Wall Street Journal - Dec 16,"['A1G.F', 'AAL.US', 'AALL34.SA']","{'polarity': -0.226, 'neg': 0.042, 'neu': 0.916, 'pos': 0.042}",AAL,American Airlines Group Inc
84664,2022-12-16T06:00:14+00:00,Property: The 10 most valuable Christmas movie homes,"['0ZG.F', '0ZG2.F', '3JDA.F', 'RMV.LSE', 'RTMVF.US', 'RTMVY.US', 'Z.US', 'ZG.US']","{'polarity': 0.998, 'neg': 0.03, 'neu': 0.852, 'pos': 0.118}",Z,Zillow Group Inc
84665,2022-12-16T06:00:14+00:00,Property: The 10 most valuable Christmas movie homes,"['0ZG.F', '0ZG2.F', '3JDA.F', 'RMV.LSE', 'RTMVF.US', 'RTMVY.US', 'Z.US', 'ZG.US']","{'polarity': 0.998, 'neg': 0.03, 'neu': 0.852, 'pos': 0.118}",ZG,Zillow Group Inc
84666,2022-12-16T06:18:00+00:00,Novavax Announces Pricing of $150 Million Offering of Convertible Senior Notes,"['NVAX.US', 'NVV1.F']","{'polarity': 0.998, 'neg': 0.031, 'neu': 0.87, 'pos': 0.1}",NVAX,Novavax Inc
84667,2022-12-16T06:37:00+00:00,Henry Schein Makes Investment to Form Strategic Partnership With Biotech Dental Group,"['HS2.F', 'HSIC.US']","{'polarity': 0.997, 'neg': 0.048, 'neu': 0.841, 'pos': 0.111}",HSIC,Henry Schein Inc
84668,2022-12-16T06:49:00+00:00,Novavax Announces Pricing of $65 Million Public Offering of Common Stock,"['NVAX.US', 'NVV1.F']","{'polarity': 0.992, 'neg': 0.035, 'neu': 0.887, 'pos': 0.078}",NVAX,Novavax Inc
84669,2022-12-16T07:00:37+00:00,"ECB warnings, Mazars' Binance u-turn, Adobe strength - what's moving markets","['ACN.US', 'ADB.F', 'ADBE.US', 'ADBE34.SA', 'CSA.F', 'DDN.F', 'DRI.US', 'GSPC.INDX']","{'polarity': -0.998, 'neg': 0.144, 'neu': 0.789, 'pos': 0.067}",ADBE,Adobe Inc
84670,2022-12-16T07:24:12+00:00,BofA Securities: The most promising biotech stocks in 2023,"['4KB.STU', 'COMP.US', 'DAWN.US', 'ERAS.US', 'IMTX.US', 'IXIC.INDX', 'KRYS.US', 'SWTX.US']","{'polarity': 0.998, 'neg': 0.026, 'neu': 0.81, 'pos': 0.164}",DAWN,Day One Biopharmaceuticals Inc
84671,2022-12-16T07:24:12+00:00,BofA Securities: The most promising biotech stocks in 2023,"['4KB.STU', 'COMP.US', 'DAWN.US', 'ERAS.US', 'IMTX.US', 'IXIC.INDX', 'KRYS.US', 'SWTX.US']","{'polarity': 0.998, 'neg': 0.026, 'neu': 0.81, 'pos': 0.164}",ERAS,Erasca Inc
84672,2022-12-16T07:24:12+00:00,BofA Securities: The most promising biotech stocks in 2023,"['4KB.STU', 'COMP.US', 'DAWN.US', 'ERAS.US', 'IMTX.US', 'IXIC.INDX', 'KRYS.US', 'SWTX.US']","{'polarity': 0.998, 'neg': 0.026, 'neu': 0.81, 'pos': 0.164}",KRYS,Krystal Biotech Inc
84673,2022-12-16T07:24:12+00:00,BofA Securities: The most promising biotech stocks in 2023,"['4KB.STU', 'COMP.US', 'DAWN.US', 'ERAS.US', 'IMTX.US', 'IXIC.INDX', 'KRYS.US', 'SWTX.US']","{'polarity': 0.998, 'neg': 0.026, 'neu': 0.81, 'pos': 0.164}",SWTX,SpringWorks Therapeutics Inc
